StoreName,City,Province,FullProvinceName,Address,PostalCode,Latitude,Longitude
High Tea Petersburg,PETERSBURG,ON,Ontario,1656 SNYDER'S ROAD EAST,N0B 2L0,43.413626,-80.6059155
GreenHead Cannabis,SHELBURNE,ON,Ontario,116 MAIN ST E,L0N 1J0,44.078592,-80.2042654
Erbalist,UXBRIDGE,ON,Ontario,108 BROCK ST W,L9P 1P4,44.1080586,-79.1252394
WEEDY POINT,NIAGARA FALLS,ON,Ontario,5986 LUNDY'S LANE,L2G 1T1,43.0893216,-79.0936145
Friendly Stranger,BURLINGTON,ON,Ontario,1025 & 1059 PLAINS RD E UNIT 3,L7R 3P9,43.3381807,-79.8178426
Friendly Stranger,MIDLAND,ON,Ontario,542 BAY ST,L4R 1L3,44.7509377,-79.8887453
Cannoe,COLLINGWOOD,ON,Ontario,66 HURONTARIO ST,L9Y 2L6,44.5010326,-80.2172484
High Tea Cannabis Co.,WINDSOR,ON,Ontario,1574 HOWARD AVE,N8X 3T4,42.3014873,-83.0190743
High Tea Hamilton,HAMILTON,ON,Ontario,"1384 MAIN ST. E., UNIT B",L8K 1C1,43.2403473,-79.8106951
Sessions Cannabis,OTTAWA,ON,Ontario,603 SOMERSET ST W,K1R 6C6,45.4124692,-75.7037682
Cabbage Brothers,HAMILTON,ON,Ontario,54 QUEEN ST S UNIT 3,L8P 3R5,43.2579948,-79.8797476
DUTCH LOVE GERRARD ST.,SCARBOROUGH,ON,Ontario,2480 GERRARD ST E UNIT 20A,M1N 4C3,43.6874799,-79.2860743
DUTCH LOVE YONGE ST.,TORONTO,ON,Ontario,330 YONGE ST,M5B 1R8,43.6572924,-79.3816431
DUTCH LOVE JOHN ST.,TORONTO,ON,Ontario,130 JOHN ST,M5V 2E4,43.6486493,-79.3907862
DUTCH LOVE LESLIE ST.,TORONTO,ON,Ontario,20 LESLIE ST UNIT 101,M4M 3L4,43.6601671,-79.3297994
Dutch Love Cannabis,WATERLOO,ON,Ontario,440-450 COLUMBIA ST W,N2T 2W1,43.4676495,-80.5686684
Clouded on Locke,HAMILTON,ON,Ontario,180 LOCKE ST S,L8P 4B3,43.25562,-79.8858355
FRIENDLY STRANGER,CAMBRIDGE,ON,Ontario,200 FRANKLIN BLVD UNIT F39,N1R 8N8,43.3574412,-80.287471
LEVITATE CANNABIS,NORTH YORK,ON,Ontario,1275 FINCH AVE W UNIT 111,M3J 0L5,43.7638313,-79.4873533
Dutch Love Cannabis,NORTH YORK,ON,Ontario,6231 BATHURST ST,M2R 2A5,43.7919113,-79.4445144
Nature's Canopy House,YORK,ON,Ontario,1267 WESTON RD,M6M 4R2,43.6889555,-79.4942144
High Tea Cannabis Co.,BEAMSVILLE,ON,Ontario,4673 ONTARIO ST UNIT D,L0R 1B3,43.1833189,-79.4761423
SPEAKEASY CANNABIS WASAGA BEACH,WASAGA BEACH,ON,Ontario,25 MOSLEY ST UNIT A,L9Z 2K3,44.5232594,-80.0188293
Highlife Cannabis Burlington,BURLINGTON,ON,Ontario,"2500 APPLEBY LINE UNIT C1, C2 BUILDING C",L7L 0A2,43.4051209,-79.8074362
CANNABIS GREY BRUCE,OWEN SOUND,ON,Ontario,103015 GREY COUNTY RD 18 UNIT 9,N4K 5S2,44.5244389,-80.9162854
BUDGET BUD OSHAWA,OSHAWA,ON,Ontario,650 KING ST E UNIT 7,L1G 1C4,43.9037784,-78.8406078
Dutch Love Cannabis,BRAMPTON,ON,Ontario,180 SANDALWOOD PKY E,L6Z 4N2,43.7279572,-79.7963807
Cannamart - Sheppard East,SCARBOROUGH,ON,Ontario,3599 SHEPPARD AVE E,M1T 3K8,43.7804454,-79.2983753
CASA BLISS,NORTH YORK,ON,Ontario,3430 BATHURST ST,M6A 2C2,43.7273159,-79.4318992
Island Smoke,HAMILTON,ON,Ontario,1354 BARTON ST E.  UNIT 1,L8H 2W3,43.2487177,-79.8051233
Northern Helm,OTTAWA,ON,Ontario,780 BASELINE RD UNIT 5,K2C 3V8,45.3705075,-75.7177898
MARY J'S CANNABIS CAMPBELLFORD,CAMPBELLFORD,ON,Ontario,45-49 FRONT ST N UNIT 46 & 47,K0L 1L0,44.3095144,-77.7972703
KRAFT CANNABIS COMPANY,GUELPH,ON,Ontario,666 WOOLWICH ST. UNIT 124,N1H 7G5,43.5588701,-80.269984
VALUE BUDS,BRAMPTON,ON,Ontario,90 RESOLUTION DR UNIT 103,L6W 0A7,43.67686,-79.721978
Value Buds,TORONTO,ON,Ontario,2575 DANFORTH AVE UNIT 15,M4C 1L5,43.6883622,-79.3001349
High Tea Cannabis Co.,SCARBOROUGH,ON,Ontario,4190 KINGSTON RD UNIT 7B,M1E 2M6,43.7596038,-79.1981973
Vivid Cannabis Co.,ORILLIA,ON,Ontario,3 PROGRESS DR UNIT 3,L3V 0T7,44.5861302,-79.4266057
TOKYO SMOKE,SCARBOROUGH,ON,Ontario,2375 BRIMLEY RD. UNIT 6,M1S 1K6,43.7983018,-79.2722118
SHINYBUD CANNABIS CO. SEACHART,BRAMPTON,ON,Ontario,"23 SEACHART PL, UNIT #2",L6P 3A3,43.776382,-79.6551964
SPIRITLEAF BRANTFORD,BRANTFORD,ON,Ontario,61 LYNDEN RD UNIT B4,N3R 7J9,43.1744966,-80.2428483
Capturing Eden,PORT BURWELL,ON,Ontario,39 ROBINSON'S STREET,N0J 1T0,42.646966,-80.8068901
BREAKING BUD CANNABIS,SCARBOROUGH,ON,Ontario,685W MARKHAM RD,,43.7846211,-79.2348482
Tokyo Smoke,MILTON,ON,Ontario,890 MAIN ST E UNIT 8,L9T 0J4,43.5260229,-79.8658447
Cannabis Sensation,BURLINGTON,ON,Ontario,4155 FAIRVIEW ST SUITE 9,L7N 2G1,43.3647485,-79.7756558
BELLEBUD,TORONTO,ON,Ontario,127 SPADINA AVE,M5V 2K8,43.6472496,-79.3952501
Tokyo Smoke 3080 Yonge,TORONTO,ON,Ontario,3080 YONGE ST,M4N 3N1,43.7253708,-79.402817
Bud Runners Cannabis,OSHAWA,ON,Ontario,191 BLOOR ST E UNIT 2,L1H 3M3,43.881325,-78.8484967
The 420 Store,OSHAWA,ON,Ontario,14 ONTARIO ST,L1G 4Y5,43.898278,-78.8626896
Crossroads Cannabis,HANOVER,ON,Ontario,880 10TH ST UNIT 105,N4N 1S3,44.1562464,-81.0069595
BMT Cannabis,KINGSTON,ON,Ontario,1724 BATH RD UNIT 3,K7M 4Y2,44.237839,-76.5725634
THE HONEST CONNOISSEUR,PICKERING,ON,Ontario,1211 KINGSTON RD UNIT 11,L1V 6M5,43.8319504,-79.0942942
Budders,ANCASTER,ON,Ontario,1172 WILSON ST W. UNIT 6,L9G 3K9,43.1965302,-80.0200436
BLUEBIRD CANNABIS CO.,ALMONTE,ON,Ontario,14 MILL ST UNIT 8A,K0A 1A0,45.225109,-76.1976781
TYME CANNABIS CO.,NORTH YORK,ON,Ontario,877 WILSON AVE UNIT 12,M3K 1E6,43.7305482,-79.4662306
Capturing Eden,TURKEY POINT,ON,Ontario,230 CEDAR DRIVE UNIT B,N0E 1W0,42.6825175,-80.3313262
HAPPY LIFE,CHELMSFORD,ON,Ontario,3702 HIGHWAY 144 UNIT 2,P0M 1L0,46.5692686,-81.1885666
CannaVie,TORONTO,ON,Ontario,170 NORTH QUEEN ST UNIT C1,M9C 1A8,43.6190403,-79.5584076
GANJIKA HOUSE BARRIE,BARRIE,ON,Ontario,15 CEDAR POINTE DR UNIT 11 & 12,L4N 5R7,44.379819,-79.713284
Ganjika House Dixon Rd,ETOBICOKE,ON,Ontario,636 DIXON RD UNIT 1,M9W 1J1,43.6910736,-79.575509
Tokyo Smoke Lawrence Allen Centre,NORTH YORK,ON,Ontario,700 LAWRENCE AVE W UNIT 105,M6A,43.7166199,-79.4475342
Happy Hippy Cannabis Store,NIAGARA FALLS,ON,Ontario,8194 CUMMINGTON SQ W,L2G 6V9,43.0589609,-79.0511605
Black Gold Cannabis & Co,HAMILTON,ON,Ontario,243 JAMES ST N,L8R 2L2,43.2628436,-79.8666302
MIGHTY BUDS,NORTH YORK,ON,Ontario,1971 AVENUE RD,M5M 4A1,43.7346931,-79.419609
Purple Moose Cannabis,COURTICE,ON,Ontario,1413 KING ST E UNIT 5,L1E 2J5,43.9060253,-78.8110866
Fiore,SCARBOROUGH,ON,Ontario,382 OLD KINGSTON RD,M1C 1B6,43.783938,-79.1699043
Evergreen Leaf,HEARST,ON,Ontario,631 FRONT STREET UNIT#01,P0L 1N0,49.6886239,-83.6594017
CROSSROADS CANNABIS,MARKDALE,ON,Ontario,155 TORONTO ST N,N0C 1H0,44.3217558,-80.6523342
TOKA CANNABIS,BRAMPTON,ON,Ontario,490 CHRYSLER DR SUITE 49,L6S 0C1,43.7481807,-79.714966
The Oz Store,"MORRISBURG, SOUTH DUNDAS",ON,Ontario,"147 MAIN ST., UNIT #2",K0C 1X0,44.9018516,-75.1800678
The Nug,MIDLAND,ON,Ontario,335 KING ST,L4R 3M7,44.7482614,-79.8836583
FIRE & FLOWER CANNABIS CO.,WINDSOR,ON,Ontario,7201 TECUMSEH RD E UNIT 104,N8T 1G2,42.311719,-82.9385936
Superette,TORONTO,ON,Ontario,28 BATHURST ST,M5V 0C6,43.6408128,-79.4023362
SPDR Cannabis,OSHAWA,ON,Ontario,767 TAUNTON RD E UNIT H3,L1H 7K5,43.9386421,-78.8509504
Value Buds,GUELPH,ON,Ontario,73 GORDON ST,N1H 4H5,43.540541,-80.2451634
Value Buds,HAMILTON,ON,Ontario,859 BARTON ST E,L8L 3B4,43.2545098,-79.8273955
Value Buds,BRAMPTON,ON,Ontario,10886 HURONTARIO ST SUITE A013,L7A 3R9,43.7237295,-79.8137241
Toka Cannabis,HAMILTON,ON,Ontario,32 BARTON ST E,L8L 2V5,43.2635779,-79.8647491
KIARO CANNABIS,NAPANEE,ON,Ontario,89 JIM KIMMETT BLVD,K7R 3L1,44.261537,-76.9691519
Highties Cannabis Store,MANOTICK,ON,Ontario,5511 MANOTICK MAIN ST UNIT 5,K4M 1A8,45.2271049,-75.6861776
HIGHTIES CANNABIS STORE,CORNWALL,ON,Ontario,149 MONTREAL RD,K6H 1B2,45.0184491,-74.7139999
Tweed Cannabis,TWEED,ON,Ontario,308 VICTORIA ST NORTH,K0K 3J0,44.4778479,-77.3135853
TREE TOPS CANNABIS CO.,DORCHESTER,ON,Ontario,4063 HAMILTON RD SUITE B,N0L 1G2,42.9883919,-81.0576769
BOONDOM,WINDSOR,ON,Ontario,1940 TECUMSEH RD W,N9B 3S5,42.2943758,-83.0505855
Boondom Essex,ESSEX,ON,Ontario,169 TALBOT ST S SUITE 4,N8M 1B6,42.1694885,-82.8147019
STONECROP CANNABIS,SCARBOROUGH,ON,Ontario,3226 EGLINTON AVE E,M1J 2H6,43.7440872,-79.217292
Happy Life,ESPANOLA,ON,Ontario,387 CENTRE ST,P5E 1E3,46.2574847,-81.7647234
Happy Life,NORTH BAY,ON,Ontario,42 LAKESHORE DR,P1A 2A3,46.2947503,-79.4541986
Cantopia Cannabis Co.,NORTH BAY,ON,Ontario,41-45 LAKESHORE DR UNIT 106,P1A 2A1,46.2950634,-79.4552726
Capturing Eden,NIAGARA FALLS,ON,Ontario,8209 LUNDY'S LANE UNIT B,L2H 1H3,43.0892101,-79.1356263
Fire & Flower Cannabis Co.,TORONTO,ON,Ontario,797 QUEEN ST W,M6J 1G1,43.6461074,-79.4086329
Fire & Flower Cannabis Co.,TORONTO,ON,Ontario,859 QUEEN ST E,M4M 1J2,43.6602664,-79.3429937
Fire & Flower Cannabis Co.,TORONTO,ON,Ontario,132 FRONT ST E UNIT E,M5A 1E2,43.6502465,-79.3698206
Fire & Flower Cannabis Co.,TORONTO,ON,Ontario,2378 BLOOR ST W,M6S 1P5,43.6500672,-79.4822473
Fire & Flower Cannabis Co.,TORONTO,ON,Ontario,659 DANFORTH AVE UNIT 2,M4J 1L3,43.6788342,-79.3446645
BLUEBIRD CANNABIS CO. PAKENHAM,PAKENHAM,ON,Ontario,2545 COUNTY ROAD 29,K0A 2X0,45.3328622,-76.2908084
Crafted Nugs Cannabis Co.,HAMILTON,ON,Ontario,237 KING ST E,L8N 1B6,43.2545435,-79.8620939
Wavy Buds Recreational Cannabis,TORONTO,ON,Ontario,1521 DANFORTH AVE,M4J 5C3,43.682867,-79.3250696
Value Buds,KINGSVILLE,ON,Ontario,1 MAIN ST W UNIT 3,N9Y 0G2,42.0374912,-82.7399945
Value Buds,LONDON,ON,Ontario,1631 OXFORD ST E SUITE 4,N5V 2Z4,43.0115845,-81.1958872
Value Buds,NIAGARA FALLS,ON,Ontario,3714 PORTAGE RD UNIT 210,L2J 4B5,43.1187883,-79.098749
Value Buds,MEAFORD,ON,Ontario,100 SYKES ST N,N4L 1W9,44.6089042,-80.5927702
Value Buds,WASAGA BEACH,ON,Ontario,1295 MOSLEY ST UNIT 5,L9Z 2E4,44.4885411,-80.0517896
WAVY BUDS RECREATIONAL CANNABIS,YORK,ON,Ontario,1560 WESTON RD,M9N 1T3,43.6945342,-79.506403
NORTHERN HELM CANNABIS,TORONTO,ON,Ontario,1338 DANFORTH AVE,M4J 1M9,43.6824532,-79.3291258
Miss Jones,ST MARY'S,ON,Ontario,6 WATER ST S UNIT 4,N4X 1B2,43.2590495,-81.1436675
Value Buds,ANGUS,ON,Ontario,4 PINE RIVER RD UNIT 3,L3W 0G2,44.3201904,-79.8875179
Highties Cannabis Store,BROCKVILLE,ON,Ontario,1275 KENSINGTON PKY UNIT 4,K6V 6C3,44.6079717,-75.7127814
Highties Cannabis Store,NEPEAN,ON,Ontario,3023 CEDARVIEW RD UNIT 4,K2J 4A8,45.2660293,-75.7713906
Gingers Cannabis,OLDCASTLE,ON,Ontario,5580 WALKER RD UNIT 2 RR 1,N0R 1L0,42.2283149,-82.9637238
Cloud 29 Manning,TECUMSEH,ON,Ontario,1655 MANNING RD UNIT 2B,N8N 5B5,42.3076321,-82.8709719
BlueBird Cannabis Co,OTTAWA,ON,Ontario,502 GLADSTONE AVE,K1R 5P1,45.4102032,-75.6979646
SHINYBUD CANNABIS CO. NEPEAN,NEPEAN,ON,Ontario,1600 MERIVALE RD,K2G 5J8,45.3498082,-75.733558
Welcome Cannabis,MORRISTON,ON,Ontario,3 BADENOCH ST,N0B 2C0,43.4486786,-80.1170137
Malibu Munchies,TORONTO,ON,Ontario,1044 BATHURST ST,M5R 3G7,43.6716227,-79.4140197
Shinybuds Cannabis Co. Seeley's Bay,SEELEY'S BAY,ON,Ontario,106 DRYNAN WAY UNIT 7,K0H 2N0,44.4751809,-76.2367919
Clover Cannabis,SUDBURY,ON,Ontario,450 NOTRE DAME AVE UNIT 105B,P3C 5K8,46.5032322,-80.9862116
Tokyo Smoke Collingwood,COLLINGWOOD,ON,Ontario,510 FIRST ST,L9Y 1B8,44.5010963,-80.2323375
Insalata,WATERLOO,ON,Ontario,520 UNIVERSITY AVE W UNIT 103,N2T 2Z6,43.4378629,-80.5600337
Welcome Cannabis,CAMPBELLVILLE,ON,Ontario,6 MAIN ST N,L0P 1B0,43.4871374,-79.9824095
HARVEST CANNABIS CO,HAMILTON,ON,Ontario,318 QUEENSTON RD UNIT G,L8K 1H5,43.2336643,-79.7909059
Tokyo Smoke Waterloo Boardwalk,KITCHENER,ON,Ontario,200 THE BOARDWALK SUITE 2,N2J 3Z4,43.435,-80.55929
Leaflit,LINDSAY,ON,Ontario,55 KENT ST W,K9V 2Y3,44.3550169,-78.7361771
Tokyo Smoke Hanover,HANOVER,ON,Ontario,937 10TH ST UNIT B1,N4N 1S1,44.1554427,-81.0042304
HARVEST CANNABIS CO,BINBROOK,ON,Ontario,"3200 REGIONAL ROAD 56, UNIT 115",L0R 1C0,43.1151717,-79.8073924
KING OF QUEENS CANNABIS COMPANY,NORTH BAY,ON,Ontario,176 OAK ST W,P1B 2T6,46.3114863,-79.4656021
Highties Cannabis Store,LANCASTER,ON,Ontario,184 MILITARY RD,K0C 1N0,45.141213,-74.500823
Highties Cannabis Store,ORLEANS,ON,Ontario,385 TOMPKINS AVE UNIT 2A,K1E 3H2,45.4774398,-75.4985242
Docks,LINDSAY,ON,Ontario,86 KENT ST W,K9V 2Y4,44.3549496,-78.7378728
Taste Buds Cannabis,CHATHAM,ON,Ontario,188 PARK ST,N7M 3R9,42.4029797,-82.1759733
Value Buds,BRAMPTON,ON,Ontario,17 WORTHINGTON AVE UNIT 7,L7A 2Y7,43.6817,-79.81572
Value Buds,WATERLOO,ON,Ontario,628 KING ST N UNIT A4,N2V 1B4,43.5050237,-80.5357236
ARCADE CANNABIS,BRADFORD,ON,Ontario,456 HOLLAND ST W UNIT 1,L3Z 0G1,44.1086133,-79.5864619
Sessions Cannabis,UXBRIDGE,ON,Ontario,307 TORONTO ST S UNIT 7,L9P 0B4,44.0908796,-79.1323431
High River Cannabis,PORT HOPE,ON,Ontario,24 JOHN ST,L1A 2Z2,43.9512458,-78.2948264
Kroniclez,WATERLOO,ON,Ontario,62 BALSAM ST UNIT B104,N2L 3H2,43.4763684,-80.5298462
Cannabis Link Express,LONDON,ON,Ontario,1149 WESTERN RD UNIT 2,N6G 1G6,43.0007664,-81.2767392
CAMBRIDGE CANNABIS,CAMBRIDGE,ON,Ontario,26 QUEEN ST W UNIT 6,N3C 1G1,43.430653,-80.3118112
mihi,BURLINGTON,ON,Ontario,3500 DUNDAS ST UNIT A1B,L7M 4B8,43.3910982,-79.823973
MIHI,STONEY CREEK,ON,Ontario,"1370 S SERVICE RD, BUILDING A UNIT 3 WINONA CROSSING SHOPPING CENTRE",L8E 5C5,43.21495,-79.64162
MIHI,TORONTO,ON,Ontario,"629 EASTERN AVE, UNIT 1",M4M 1E3,43.6581394,-79.335642
HighQ,DORCHESTER,ON,Ontario,4010 HAMILTON RD,N0L 1G2,42.9888169,-81.0598075
SHINYBUD CANNABIS CO. COLLEGE SQUARE,NEPEAN,ON,Ontario,1363 WOODROFFE AVE SUITE D,K2G 1V7,45.3508168,-75.7584962
Sessions Cannabis,KINGSTON,ON,Ontario,1718 BATH RD UNIT 2,K7M 4Y2,44.23798,-76.57198
CLOUDED,HAMILTON,ON,Ontario,188 LOCKE ST S,L8P 4B3,43.2553917,-79.8857918
SHINYBUD CANNABIS CO. 3514 WALKER ROAD,WINDSOR,ON,Ontario,3514 WALKER RD UNIT 2,N8W 3S4,42.2738028,-82.9756266
Value Buds,TORONTO,ON,Ontario,499 QUEEN ST W,M5V 2B4,43.6481102,-79.3983734
SHINYBUD CANNABIS CO. LIVERPOOL RD,PICKERING,ON,Ontario,1794 LIVERPOOL RD UNIT 10,L1V 4G7,43.8340661,-79.0910903
BUDGET BUD CANNABIS CO. DOUGALL,WINDSOR,ON,Ontario,2405 DOUGALL AVE UNIT 4,N8X 1T3,42.2887049,-83.0245124
CANTOPIA CANNABIS CO.,WATERLOO,ON,Ontario,150 WISSLER RD UNIT 2,N2K 3C6,43.505171,-80.524968
Clinton Cannabis,CLINTON,ON,Ontario,16 KING STREET,N0M 1L0,43.6166092,-81.5398803
Paramount Cannabis Co.,LONDON,ON,Ontario,1970 HYDE PARK RD SUITE 1A,N6H 5L9,43.00874,-81.3376399
Nature's Canopy House,NIAGARA FALLS,ON,Ontario,5546 ROBINSON ST UNIT 3,L2G 2A8,43.0861064,-79.0849384
VIP Cannabis Company,PALMERSTON,ON,Ontario,214 MAIN ST W UNIT 2,N0G 2P0,43.8339283,-80.8499539
NIGHT OWL,NORTH YORK,ON,Ontario,2437 FINCH AVE W UNIT 7,M9M 2E7,43.7497208,-79.5496577
Highties Cannabis Store,GLOUCESTER,ON,Ontario,4000 BRIDLE PATH DR,K1T 2P3,45.3484472,-75.6453447
J. SUPPLY CO. - WINDSOR OUELETTE,WINDSOR,ON,Ontario,545 OUELLETTE AVE,N9A 4J3,42.3145892,-83.0375012
Vivid Cannabis Co.,THORNBURY,ON,Ontario,49 BRUCE ST S,N0H 2P0,44.5606366,-80.454001
Bini Smokes,TORONTO,ON,Ontario,604 YONGE ST,M4Y 1Z3,43.6656338,-79.3851179
Pop's Cannabis Co.,PEMBROKE,ON,Ontario,1100 PEMBROKE ST E UNIT 300A,K8A 6Y7,45.8209004,-77.0844587
Endless Heights Cannabis Store West,WINDSOR,ON,Ontario,1747 UNIVERSITY AVE W,N9B 1C5,42.3114077,-83.059478
Cannaverse,SAULT STE. MARIE,ON,Ontario,44 GREAT NORTHERN RD SUITE 13,P6B 4Y5,46.5248895,-84.3176882
Tokyo Smoke Lambton Mall,SARNIA,ON,Ontario,1380 LONDON RD UNIT 141,N7S 1P7,42.9825969,-82.3524019
Pop's Cannabis Co.,SUDBURY,ON,Ontario,1276 KINGSWAY,P3B 2E8,46.5029217,-80.954886
T.O. Smokes,SCARBOROUGH,ON,Ontario,2432 EGLINTON AVE E,M1K 2P8,43.733681,-79.2662508
Tokyo Smoke Bradford,BRADFORD,ON,Ontario,494 HOLLAND ST W UNIT 103,L3Z 0A2,44.1079027,-79.5916638
Nuclear Lettuce,EXETER,ON,Ontario,441 MAIN ST S,N0M 1S2,43.3446328,-81.4801982
One Stop Cannabis,OSHAWA,ON,Ontario,30 PARK RD N UNIT 2,L1J 4K7,43.8960311,-78.8744011
Bogarts Cannabis Shop,SARNIA,ON,Ontario,1362 LAMBTON MALL RD UNIT 20,N7S 5A1,42.9819575,-82.3558488
The Kensary,TORONTO,ON,Ontario,80 KENSINGTON AVE,M5T 2K1,43.6545761,-79.400913
Spark Cannabis,UXBRIDGE,ON,Ontario,24 TORONTO ST N,L9P 1E6,44.1097139,-79.1227914
True North Cannabis Co,ACTON,ON,Ontario,352 QUEEN ST E SUITE 4,L7J 1R2,43.63655,-80.028157
TOKYO SMOKE ST. THOMAS,ST THOMAS,ON,Ontario,1055 TALBOT ST UNIT 7,N5P 1G5,42.7820132,-81.1748785
Hi Class Cannabis Store,TORONTO,ON,Ontario,518 EGLINTON AVE W,M5N 1A5,43.7037305,-79.4137119
PARAMOUNT CANNABIS CO.,ORANGEVILLE,ON,Ontario,215-245 CENTENNIAL ROAD G-C,L9W 5K9,43.9021005,-80.1191013
Straight Loud,SCARBOROUGH,ON,Ontario,1187 BRIMLEY RD,M1P 3G5,43.7662024,-79.2595287
CannaSavvy Cannabis Co.,WINDSOR,ON,Ontario,233 WYANDOTTE ST E,N9A 3H5,42.3152826,-83.0332309
Tokyo Smoke Guelph,GUELPH,ON,Ontario,35 HARVARD RD UNIT 7A,N1G 3A2,43.5251245,-80.2222845
Goode Vibes Cannabis,OSHAWA,ON,Ontario,19 BOND ST E,L1G 1A8,43.8985215,-78.8632223
Hemisphere Cannabis Co.,AJAX,ON,Ontario,"955 WESTNEY RD S, UNIT 4-II",L1S 3K7,43.8315203,-79.015297
YOUR KUSH HOUSE,PICKERING,ON,Ontario,1134 BALTIC LANE,L1X 0G9,43.8701999,-79.1119
Discounted Cannabis,LASALLE,ON,Ontario,410 FRONT RD UNIT 2,N9J 1Z9,42.2419953,-83.1015976
High Lite Cannabis Store,KANATA,ON,Ontario,11 KAKULU RD,K2L 2L4,45.3095954,-75.8813952
Bluebird Cannabis Roydon Store,NEPEAN,ON,Ontario,3 ROYDON PL UNIT 3,K2E 1A3,45.3390819,-75.7257019
Cannabis Hut Ltd,SCARBOROUGH,ON,Ontario,2436 KINGSTON RD,M1N 1V3,43.7093753,-79.2498381
The Farmhouse Cannabis Co.,MISSISSAUGA,ON,Ontario,279 LAKESHORE RD E,L5G 1G8,43.5603571,-79.5759835
Tokyo Smoke Richmond Road,OTTAWA,ON,Ontario,297 RICHMOND RD UNIT A,K1Z 6X5,45.3931959,-75.7519469
Tokyo Smoke Stratford Centre,STRATFORD,ON,Ontario,925 ONTARIO ST UNIT 5B,N5A 6W5,43.3691676,-80.9499501
A FRIEND IN WEED,MISSISSAUGA,ON,Ontario,3437 DERRY RD E UNIT 2,L4V 1Y3,43.7135524,-79.6323584
Cantopia Cannabis Co.,MISSISSAUGA,ON,Ontario,6400 MILLCREEK DR UNIT 14,L5N 3E7,43.58898,-79.7398
Cabbage Brothers,STONEY CREEK,ON,Ontario,44 KING ST E UNIT 5,L8G 1K1,43.21602,-79.75583
Kindling Cannabis,HAMILTON,ON,Ontario,35 PINE ST,L8P 2A2,43.2552698,-79.8855605
High Cannabis 22534,MOUNT BRYDGES,ON,Ontario,22534 ADELAIDE RD UNIT 2,N0L 1W0,42.9100951,-81.4957809
Modern Day Cannabis,SCARBOROUGH,ON,Ontario,3132 EGLINTON AVE E UNIT B1,M1J 2H1,43.7420715,-79.2245809
Paradise Cannabis,ST CATHARINES,ON,Ontario,85 NIAGARA ST,L2R 4L1,43.1668497,-79.2368471
Taste Buds Cannabis-Rockwood,ROCKWOOD,ON,Ontario,"155 MAIN ST S  UNIT ""A""",N0B 2K0,43.6175327,-80.1427057
Nature's Canopy House,MISSISSAUGA,ON,Ontario,20 KINGSBRIDGE GARDEN CIR UNIT B3,L5R 3K7,43.6030535,-79.6492389
Capturing Eden,KINMOUNT,ON,Ontario,4075 COUNTY RD 121 UNIT A,K0M 2A0,44.7825342,-78.6522705
Miss Jones,ANCASTER,ON,Ontario,1015 GOLF LINKS RD SUITE 11B,L9K 1R2,43.2287715,-79.9418561
Gold Coast Cannabis,SARNIA,ON,Ontario,680 CATHCART BLVD UNIT 3A,N7V 2N5,43.0050866,-82.3873021
The Green Closet Waterloo,WATERLOO,ON,Ontario,250 ALBERT ST SUITE 107,N2L 0H5,43.475083,-80.5323637
The Green Room - Macdonell,GUELPH,ON,Ontario,89 MACDONELL ST,N1H 2Z7,43.545172,-80.246927
Prime Greenz,TICHBORNE,ON,Ontario,11628 HIGHWAY 38 RR 1,K0H 2V0,44.6637157,-76.6771709
The Cannabist Shop - Bridgeport W,WATERLOO,ON,Ontario,10 BRIDGEPORT RD W,N2L 2X9,43.4676687,-80.5240956
THE CANNABIST SHOP – KING E,KITCHENER,ON,Ontario,325 KING ST E,N2G 2L2,43.4472388,-80.4840841
T CANNABIS,MOOSONEE,ON,Ontario,158 FERGUSON RD,P0L 1Y0,51.2787781,-80.6316666
86 King Street W Cannabis,KITCHENER,ON,Ontario,86 KING ST W,N2G 1A6,43.450567,-80.4906479
Pur Cannabis – Woolwich,GUELPH,ON,Ontario,739 WOOLWICH ST,N1H 3Z2,43.5635793,-80.2741882
TBD,CARLETON PLACE,ON,Ontario,208 BRIDGE ST,K7C 3G9,45.141056,-76.147674
Qunubu Cannabis,BAYSVILLE,ON,Ontario,2620 MUSKOKA DISTRICT ROAD 117 UNIT 3,P0B 1A0,45.146412,-79.1205693
Breaking Bud Cannabis,ST CATHARINES,ON,Ontario,130 HARTZEL RD,L2P 1N7,43.1496572,-79.2139132
Garden City Cannabis Co.,ST CATHARINES,ON,Ontario,229 ST. PAUL ST,L2R 3M6,43.1583681,-79.2436609
Lucky Plus Cannabis,TRENTON,ON,Ontario,22530 LOYALIST PKY UNIT 2,K8V 5P7,44.0754378,-77.5940328
GREENLIT,NORTH YORK,ON,Ontario,1230 SHEPPARD AVE W UNIT 6,M3K 1Z9,43.7547804,-79.479792
Good Cookie,SCARBOROUGH,ON,Ontario,2942 FINCH AVE E UNIT 117,M1W 2N2,43.7943595,-79.3294453
BRISTOL CANNABIS CO.,MISSISSAUGA,ON,Ontario,512 BRISTOL RD W UNIT 5,L5R 3Z1,43.6021464,-79.67135
16131956 Canada Inc.,SELWYN,ON,Ontario,6 LINDSAY RD UNIT 2,K9J 6X3,44.3275659,-78.4419778
Blue Flame Cannabis,WINDSOR,ON,Ontario,286 OUELLETTE AVE,N9A 1A5,42.3177942,-83.0388976
EY Cannabis,TORONTO,ON,Ontario,715 DANFORTH AVE UNIT A,M4J 1L2,43.6790307,-79.3433017
